"No.","Time","Source","Destination","Protocol","Length","Info"
"14513","65.767680","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8777, Time=2325110754"
"14514","65.767756","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8778, Time=2325110754"
"14515","65.769051","127.0.0.1","127.0.0.1","RTP","307","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36126, Time=538006060, Mark"
"14516","65.773743","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8779, Time=2325110754"
"14517","65.777276","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8780, Time=2325110754"
"14518","65.782023","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8781, Time=2325110754"
"14519","65.786784","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8782, Time=2325110754"
"14520","65.794110","127.0.0.1","127.0.0.1","RTP","346","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36127, Time=538007084, Mark"
"14521","65.794222","127.0.0.1","127.0.0.1","RTP","697","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8783, Time=2325110754, Mark"
"14522","65.796318","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8784, Time=2325107754"
"14523","65.807506","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8785, Time=2325107754"
"14524","65.814541","127.0.0.1","127.0.0.1","RTP","314","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36128, Time=538008108, Mark"
"14525","65.818519","127.0.0.1","127.0.0.1","RTP","897","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8786, Time=2325107754, Mark"
"14526","65.829678","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8787, Time=2325116754"
"14527","65.834407","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8788, Time=2325116754"
"14528","65.837776","127.0.0.1","127.0.0.1","RTP","323","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36129, Time=538009132, Mark"
"14529","65.840425","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8789, Time=2325116754"
"14530","65.843944","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8790, Time=2325116754"
"14531","65.848692","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8791, Time=2325116754"
"14532","65.853546","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8792, Time=2325116754"
"14533","65.858563","127.0.0.1","127.0.0.1","RTP","492","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8793, Time=2325116754, Mark"
"14534","65.861002","127.0.0.1","127.0.0.1","RTP","309","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36130, Time=538010156, Mark"
"14535","65.862977","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8794, Time=2325113754"
"14536","65.874300","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8795, Time=2325113754"
"14537","65.886353","127.0.0.1","127.0.0.1","RTP","367","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36131, Time=538011180, Mark"
"14538","65.886368","127.0.0.1","127.0.0.1","RTP","965","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8796, Time=2325113754, Mark"
"14539","65.896321","127.0.0.1","127.0.0.1","RTP","70","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8797, Time=2325119754"
"14540","65.896347","127.0.0.1","127.0.0.1","RTP","58","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8798, Time=2325119754"
"14541","65.896369","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8799, Time=2325119754"
"14542","65.897454","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8800, Time=2325119754"
"14543","65.898596","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8801, Time=2325119754"
"14544","65.899742","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8802, Time=2325119754"
"14545","65.900891","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8803, Time=2325119754"
"14546","65.902334","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8804, Time=2325119754"
"14547","65.903203","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8805, Time=2325119754"
"14548","65.904344","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8806, Time=2325119754"
"14549","65.907136","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8807, Time=2325119754"
"14550","65.907190","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8808, Time=2325119754"
"14551","65.907450","127.0.0.1","127.0.0.1","RTP","401","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36132, Time=538012204, Mark"
"14552","65.907803","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8809, Time=2325119754"
"14553","65.908941","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8810, Time=2325119754"
"14554","65.910087","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8811, Time=2325119754"
"14555","65.911236","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8812, Time=2325119754"
"14556","65.912385","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8813, Time=2325119754"
"14557","65.913547","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8814, Time=2325119754"
"14558","65.914686","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8815, Time=2325119754"
"14559","65.917795","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8816, Time=2325119754"
"14560","65.917797","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8817, Time=2325119754"
"14561","65.918141","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8818, Time=2325119754"
"14562","65.919289","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8819, Time=2325119754"
"14563","65.920437","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8820, Time=2325119754"
"14564","65.923925","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8821, Time=2325119754"
"14565","65.923980","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8822, Time=2325119754"
"14566","65.924000","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8823, Time=2325119754"
"14567","65.925131","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8824, Time=2325119754"
"14568","65.929223","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8825, Time=2325119754"
"14569","65.929251","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8826, Time=2325119754"
"14570","65.929263","127.0.0.1","127.0.0.1","RTP","1328","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8827, Time=2325119754, Mark"
"14571","65.929634","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8828, Time=2325125754"
"14572","65.930636","127.0.0.1","127.0.0.1","RTP","311","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36133, Time=538013228, Mark"
"14573","65.934401","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8829, Time=2325125754"
"14574","65.940599","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8830, Time=2325125754"
"14575","65.943941","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8831, Time=2325125754"
"14576","65.948747","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8832, Time=2325125754"
"14577","65.953465","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8833, Time=2325125754"
"14578","65.953853","127.0.0.1","127.0.0.1","RTP","333","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36134, Time=538014252, Mark"
"14579","65.959324","127.0.0.1","127.0.0.1","RTP","359","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8834, Time=2325125754, Mark"
"14580","65.962981","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8835, Time=2325122754"
"14581","65.974194","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8836, Time=2325122754"
"14582","65.977084","127.0.0.1","127.0.0.1","RTP","305","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36135, Time=538015276, Mark"
"14583","65.985186","127.0.0.1","127.0.0.1","RTP","309","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8837, Time=2325122754, Mark"
"14584","65.996329","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8838, Time=2325131754"
"14585","66.000300","127.0.0.1","127.0.0.1","RTP","331","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36136, Time=538016300, Mark"
"14586","66.001066","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8839, Time=2325131754"
"14587","66.006896","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8840, Time=2325131754"
"14588","66.010608","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8841, Time=2325131754"
"14589","66.015359","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8842, Time=2325131754"
"14590","66.020122","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8843, Time=2325131754"
"14591","66.023731","127.0.0.1","127.0.0.1","RTP","314","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36137, Time=538017324, Mark"
"14592","66.025174","127.0.0.1","127.0.0.1","RTP","1378","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8844, Time=2325131754, Mark"
"14593","66.029656","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8845, Time=2325128754"
"14594","66.042166","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8846, Time=2325128754"
"14595","66.042217","127.0.0.1","127.0.0.1","RTCP","110","Receiver Report   Source description   "
"14596","66.046740","127.0.0.1","127.0.0.1","RTP","308","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36138, Time=538018348, Mark"
"14597","66.051851","127.0.0.1","127.0.0.1","RTP","647","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8847, Time=2325128754, Mark"
"14598","66.062994","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8848, Time=2325137754"
"14599","66.069010","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8849, Time=2325137754"
"14600","66.070637","127.0.0.1","127.0.0.1","RTP","323","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36139, Time=538019372, Mark"
"14601","66.074129","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8850, Time=2325137754"
"14602","66.079642","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8851, Time=2325137754"
"14603","66.085200","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8852, Time=2325137754"
"14604","66.090758","127.0.0.1","127.0.0.1","RTP","825","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8853, Time=2325137754, Mark"
"14605","66.093597","127.0.0.1","127.0.0.1","RTP","304","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36140, Time=538020396, Mark"
"14606","66.096316","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8854, Time=2325134754"
"14607","66.107426","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8855, Time=2325134754"
"14608","66.116400","127.0.0.1","127.0.0.1","RTP","348","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36141, Time=538021420, Mark"
"14609","66.118519","127.0.0.1","127.0.0.1","RTP","868","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8856, Time=2325134754, Mark"
"14610","66.129761","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8857, Time=2325143754"
"14611","66.136334","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8858, Time=2325143754"
"14612","66.139982","127.0.0.1","127.0.0.1","RTP","322","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36142, Time=538022444, Mark"
"14613","66.142983","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8859, Time=2325143754"
"14614","66.149639","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8860, Time=2325143754"
"14615","66.156309","127.0.0.1","127.0.0.1","RTP","1377","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8861, Time=2325143754, Mark"
"14616","66.162863","127.0.0.1","127.0.0.1","RTP","313","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36143, Time=538023468, Mark"
"14617","66.162971","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8862, Time=2325140754"
"14618","66.174095","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8863, Time=2325140754"
"14619","66.185187","127.0.0.1","127.0.0.1","RTP","400","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8864, Time=2325140754, Mark"
"14620","66.186056","127.0.0.1","127.0.0.1","RTP","298","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36144, Time=538024492, Mark"
"14621","66.197407","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8865, Time=2325149754"
"14622","66.201089","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8866, Time=2325149754"
"14623","66.207053","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8867, Time=2325149754"
"14624","66.209286","127.0.0.1","127.0.0.1","RTP","304","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36145, Time=538025516, Mark"
"14625","66.210591","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8868, Time=2325149754"
"14626","66.215355","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8869, Time=2325149754"
"14627","66.220122","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8870, Time=2325149754"
"14628","66.225556","127.0.0.1","127.0.0.1","RTP","193","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8871, Time=2325149754, Mark"
"14629","66.229656","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8872, Time=2325146754"
"14630","66.232636","127.0.0.1","127.0.0.1","RTP","324","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36146, Time=538026540, Mark"
"14631","66.246305","127.0.0.1","127.0.0.1","RTP","1410","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8873, Time=2325146754, Mark"
"14632","66.255721","127.0.0.1","127.0.0.1","RTP","320","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36147, Time=538027564, Mark"
"14633","66.264475","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8874, Time=2325155754"
"14634","66.267733","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8875, Time=2325155754"
"14635","66.273836","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8876, Time=2325155754"
"14636","66.277279","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8877, Time=2325155754"
"14637","66.278936","127.0.0.1","127.0.0.1","RTP","348","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36148, Time=538028588, Mark"
"14638","66.282019","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8878, Time=2325155754"
"14639","66.286786","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8879, Time=2325155754"
"14640","66.292982","127.0.0.1","127.0.0.1","RTP","473","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8880, Time=2325155754, Mark"
"14641","66.296323","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8881, Time=2325152754"
"14642","66.302195","127.0.0.1","127.0.0.1","RTP","312","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36149, Time=538029612, Mark"
"14643","66.312974","127.0.0.1","127.0.0.1","RTP","1326","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8882, Time=2325152754, Mark"
"14644","66.325768","127.0.0.1","127.0.0.1","RTP","341","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36150, Time=538030636, Mark"
"14645","66.329662","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8883, Time=2325161754"
"14646","66.334409","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8884, Time=2325161754"
"14647","66.340416","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8885, Time=2325161754"
"14648","66.343943","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8886, Time=2325161754"
"14649","66.348596","127.0.0.1","127.0.0.1","RTP","330","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36151, Time=538031660, Mark"
"14650","66.348683","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8887, Time=2325161754"
"14651","66.354286","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8888, Time=2325161754"
"14652","66.358466","127.0.0.1","127.0.0.1","RTP","310","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8889, Time=2325161754, Mark"
"14653","66.363010","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8890, Time=2325158754"
"14654","66.371836","127.0.0.1","127.0.0.1","RTP","332","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36152, Time=538032684, Mark"
"14655","66.379640","127.0.0.1","127.0.0.1","RTP","1384","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8891, Time=2325158754, Mark"
"14656","66.395056","127.0.0.1","127.0.0.1","RTP","319","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36153, Time=538033708, Mark"
"14657","66.396313","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8892, Time=2325167754"
"14658","66.402406","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8893, Time=2325167754"
"14659","66.407553","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8894, Time=2325167754"
"14660","66.412977","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8895, Time=2325167754"
"14661","66.418283","127.0.0.1","127.0.0.1","RTP","315","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36154, Time=538034732, Mark"
"14662","66.418528","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8896, Time=2325167754"
"14663","66.424103","127.0.0.1","127.0.0.1","RTP","716","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8897, Time=2325167754, Mark"
"14664","66.429668","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8898, Time=2325164754"
"14665","66.440876","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8899, Time=2325164754"
"14666","66.441475","127.0.0.1","127.0.0.1","RTP","326","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36155, Time=538035756, Mark"
"14667","66.451861","127.0.0.1","127.0.0.1","RTP","407","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8900, Time=2325164754, Mark"
"14668","66.463010","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8901, Time=2325173754"
"14669","66.464698","127.0.0.1","127.0.0.1","RTP","321","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36156, Time=538036780, Mark"
"14670","66.467731","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8902, Time=2325173754"
"14671","66.474701","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8903, Time=2325173754"
"14672","66.477459","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8904, Time=2325173754"
"14673","66.482033","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8905, Time=2325173754"
"14674","66.486790","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8906, Time=2325173754"
"14675","66.490399","127.0.0.1","127.0.0.1","RTP","314","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36157, Time=538037804, Mark"
"14676","66.491835","127.0.0.1","127.0.0.1","RTP","1304","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8907, Time=2325173754, Mark"
"14677","66.496329","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8908, Time=2325170754"
"14678","66.501082","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8909, Time=2325170754"
"14679","66.507217","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8910, Time=2325170754"
"14680","66.510979","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8911, Time=2325170754"
"14681","66.512100","127.0.0.1","127.0.0.1","RTP","317","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36158, Time=538038828, Mark"
"14682","66.515356","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8912, Time=2325170754"
"14683","66.520127","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8913, Time=2325170754"
"14684","66.524903","127.0.0.1","127.0.0.1","RTP","584","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8914, Time=2325170754, Mark"
"14685","66.529687","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8915, Time=2325179754"
"14686","66.533810","127.0.0.1","127.0.0.1","RTP","1442","PT=DynamicRTP-Type-96, SSRC=0x9E7BC18D, Seq=8916, Time=2325179754"
"14687","66.534352","127.0.0.1","127.0.0.1","RTP","321","PT=DynamicRTP-Type-96, SSRC=0x7B6071FB, Seq=36159, Time=538039852, Mark"
